"CountyFIPS","PlaceFIPS","Tp10","Gqp10","Hp10","Pph10","Thu10","Ohu10","Vhu10","Vr10","Tp11","Gqp11","Hp11","Pph11","Thu11","Ohu11","Vhu11","Vr11","Tp12","Gqp12","Hp12","Pph12","Thu12","Ohu12","Vhu12","Vr12","Tp13","Gqp13","Hp13","Pph13","Thu13","Ohu13","Vhu13","Vr13","Tp14","Gqp14","Hp14","Pph14","Thu14","Ohu14","Vhu14","Vr14","Tp15","Gqp15","Hp15","Pph15","Thu15","Ohu15","Vhu15","Vr15","Tp16","Gqp16","Hp16","Pph16","Thu16","Ohu16","Vhu16","Vr16","Tp17","Gqp17","Hp17","Pph17","Thu17","Ohu17","Vhu17","Vr17","Tp18","Gqp18","Hp18","Pph18","Thu18","Ohu18","Vhu18","Vr18","Tp19","Gqp19","Hp19","Pph19","Thu19","Ohu19","Vhu19","Vr19"
"033","64090",264,0,264,2.11,210,125,85,40.47,260,0,260,2.11,210,123,87,41.42,255,0,255,2.12,210,120,90,42.85,260,0,260,2.11,211,123,88,41.70,250,0,250,2.11,211,118,93,44.07,253,0,253,2.12,212,119,93,43.86,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"033","21265",734,0,734,2.37,360,309,51,14.16,720,0,720,2.37,360,303,57,15.83,707,0,707,2.38,360,297,63,17.50,718,0,718,2.37,360,302,58,16.11,692,0,692,2.37,360,291,69,19.16,695,0,695,2.38,360,292,68,18.88,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"033","99990",1062,0,1062,2.28,898,464,434,48.32,1042,0,1042,2.29,898,455,443,49.33,1022,0,1022,2.28,898,447,451,50.22,1039,0,1039,2.28,898,454,444,49.44,1002,0,1002,2.28,898,438,460,51.22,1005,0,1005,2.28,896,439,457,51.00,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"035","00000",287124,800,286324,2.79,107071,102564,4507,4.20,292472,772,291700,2.79,108126,104509,3617,3.34,298604,775,297829,2.79,109128,106710,2418,2.21,306604,871,305733,2.79,111173,109544,1629,1.46,314749,871,313878,2.79,113111,112489,622,0.54,322017,871,321146,2.79,115196,115085,111,0.09,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"035","57630",45505,38,45467,2.84,16550,15987,563,3.40,46216,38,46178,2.84,16658,16237,421,2.52,47376,38,47338,2.84,16879,16645,234,1.38,48750,38,48712,2.84,17236,17128,108,0.62,50072,38,50034,2.85,17540,17540,0,0.00,51064,38,51026,2.86,17805,17805,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"000","00000",5050332,,4933405,2.49,2215332,1981000,234332,10.57,5120686,,5001707,2.49,2226504,2008257,218247,9.80,5193097,118209,5074888,2.49,2238517,2037307,201209,8.98,5272677,119292,5153385,2.49,2256241,2068231,188010,8.33,5356626,118912,5237714,2.49,2278587,2101712,176875,7.76,5456584,120873,5335711,2.49,2304950,2134380,170570,7.40,,5563,,,,,,,,5563,,,,,,,,5563,,,,,,,,5563,,,,,,
"001","00000",443711,4027,439684,2.84,163259,154502,8757,5.36,451921,4042,447879,2.84,163898,157353,6545,3.99,460322,4019,456303,2.84,164586,160290,4296,2.61,469971,4029,465942,2.84,165794,163638,2156,1.30,480527,4135,476392,2.84,167200,167200,0,0.00,490829,4127,486702,2.88,168515,168515,0,0.00,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"001","77290",119420,462,118958,2.86,43292,41586,1706,3.94,121825,462,121363,2.86,43537,42426,1111,2.55,124266,462,123804,2.86,43781,43280,501,1.14,127446,462,126984,2.86,44311,44311,0,0.00,130048,462,129586,2.90,44613,44613,0,0.00,132848,462,132386,2.94,44978,44978,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"001","08675",33164,1546,31618,2.94,11280,10730,550,4.87,33758,1543,32215,2.94,11329,10932,397,3.50,34367,1543,32824,2.94,11379,11139,240,2.10,35933,1543,34390,2.94,11764,11670,94,0.79,36646,1543,35103,2.96,11847,11847,0,0.00,37705,1543,36162,3.00,12044,12044,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"001","83835",63969,321,63648,2.49,26734,25513,1221,4.56,64956,321,64635,2.49,26761,25909,852,3.18,65969,321,65648,2.49,26794,26315,479,1.78,66879,321,66558,2.49,26806,26680,126,0.47,67867,321,67546,2.51,26839,26839,0,0.00,68852,321,68531,2.55,26873,26873,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"001","16495",46194,351,45843,3.14,15485,14568,917,5.92,47555,351,47204,3.14,15717,15001,716,4.55,48571,351,48220,3.14,15827,15324,503,3.17,49753,351,49402,3.14,16000,15699,301,1.88,51588,351,51237,3.14,16372,16282,90,0.54,53364,351,53013,3.17,16717,16717,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"001","03455",2862,6,2856,2.56,1152,1113,39,3.38,2917,6,2911,2.56,1157,1135,22,1.90,2994,6,2988,2.56,1171,1165,6,0.51,3064,6,3058,2.58,1182,1182,0,0.00,3144,6,3138,2.62,1197,1197,0,0.00,3226,6,3220,2.65,1212,1212,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"001","26270",11515,0,11515,2.58,4877,4455,422,8.65,11682,0,11682,2.58,4877,4519,358,7.34,11851,0,11851,2.58,4877,4585,292,5.98,12044,0,12044,2.58,4891,4659,232,4.74,12208,0,12208,2.58,4891,4723,168,3.43,12370,0,12370,2.58,4891,4785,106,2.16,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"001","45530",2,0,2,2.00,1,1,0,0.00,2,0,2,2.00,1,1,0,0.00,2,0,2,2.00,1,1,0,0.00,2,0,2,2.00,1,1,0,0.00,2,0,2,2.00,1,1,0,0.00,2,0,2,2.00,1,1,0,0.00,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"001","04000",40045,904,39141,3.07,14141,12729,1412,9.98,40697,922,39775,3.07,14165,12935,1230,8.68,41798,899,40899,3.07,14358,13300,1058,7.36,42368,909,41459,3.07,14362,13482,880,6.12,43462,1015,42447,3.07,14507,13804,703,4.84,44377,1007,43370,3.07,14628,14104,524,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"001","06090",1963,0,1963,2.73,772,717,55,7.12,1991,0,1991,2.73,772,727,45,5.82,2020,0,2020,2.73,772,738,34,4.40,2047,0,2047,2.73,772,748,24,3.10,2075,0,2075,2.73,772,758,14,1.81,2106,0,2106,2.73,773,769,4,0.51,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"001","54330",35921,129,35792,2.64,14263,13538,725,5.08,36439,129,36310,2.64,14263,13734,529,3.70,36963,129,36834,2.64,14263,13933,330,2.31,37457,129,37328,2.64,14263,14119,144,1.00,38564,129,38435,2.65,14489,14489,0,0.00,39076,129,38947,2.68,14489,14489,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"001","99990",88656,308,88348,2.98,31262,29552,1710,5.46,90099,308,89791,2.98,31319,30034,1285,4.10,91521,308,91213,2.98,31363,30510,853,2.71,92978,308,92670,2.98,31442,30997,445,1.41,94923,308,94615,2.98,31672,31648,24,0.07,96903,308,96595,3.02,31909,31909,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"101","00000",159496,4321,155175,2.45,69615,63148,6467,9.28,160258,4327,155931,2.45,69831,63450,6381,9.13,160868,4505,156363,2.45,69931,63622,6309,9.02,161207,4470,156737,2.45,70192,63775,6417,9.14,161788,4422,157366,2.45,70366,64028,6338,9.00,163348,4407,158941,2.45,70440,64671,5769,8.18,,8,,,,,,,,8,,,,,,,,8,,,,,,,,8,,,,,,
"101","07795",340,8,332,2.38,182,139,43,23.62,342,8,334,2.38,183,140,43,23.49,342,8,334,2.38,183,140,43,23.49,344,8,336,2.38,184,141,43,23.36,345,8,337,2.37,184,142,42,22.82,348,8,340,2.37,184,143,41,22.28,,8,,,,,,,,8,,,,,,,,8,,,,,,,,8,,,,,,
"101","62000",106882,4045,102837,2.36,47654,43411,4243,8.90,107262,4051,103211,2.36,47747,43569,4178,8.75,107659,4229,103430,2.36,47787,43661,4126,8.63,107889,4194,103695,2.36,47973,43773,4200,8.75,108181,4146,104035,2.36,48059,43917,4142,8.61,109264,4131,105133,2.36,48134,44380,3754,7.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"101","66895",153,0,153,2.15,115,71,44,38.26,153,0,153,2.15,115,71,44,38.26,154,0,154,2.16,115,71,44,38.26,153,0,153,2.15,115,71,44,38.26,154,0,154,2.16,115,71,44,38.26,155,0,155,2.15,115,72,43,37.39,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"101","99990",52121,268,51853,2.65,21664,19527,2137,9.86,52501,268,52233,2.65,21786,19670,2116,9.71,52713,268,52445,2.65,21846,19750,2096,9.59,52821,268,52553,2.65,21920,19790,2130,9.71,53108,268,52840,2.65,22008,19898,2110,9.58,53581,268,53313,2.65,22007,20076,1931,8.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"103","00000",6617,235,6382,2.43,3315,2626,689,20.78,6692,145,6547,2.42,3324,2695,629,18.92,6770,271,6499,2.42,3331,2675,656,19.69,6724,277,6447,2.43,3343,2653,690,20.64,6623,259,6364,2.42,3355,2619,736,21.93,6459,179,6280,2.43,3367,2584,783,23.25,,48,,,,,,,,48,,,,,,,,48,,,,,,,,48,,,,,,
"103","62880",2349,187,2162,2.46,1015,878,137,13.49,2326,97,2229,2.46,1023,906,117,11.43,2448,223,2225,2.46,1031,904,127,12.31,2444,229,2215,2.46,1039,900,139,13.37,2395,211,2184,2.46,1041,887,154,14.79,2287,131,2156,2.46,1045,876,169,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"103","49875",2452,43,2409,2.40,1219,1003,216,17.71,2509,43,2466,2.40,1220,1027,193,15.81,2485,43,2442,2.40,1220,1017,203,16.63,2459,43,2416,2.40,1221,1006,215,17.60,2422,43,2379,2.40,1222,991,231,18.90,2384,43,2341,2.40,1223,975,248,20.27,,43,,,,,,,,43,,,,,,,,43,,,,,,,,43,,,,,,
"103","99990",1816,5,1811,2.43,1081,745,336,31.08,1857,5,1852,2.43,1081,762,319,29.50,1837,5,1832,2.42,1080,754,326,30.18,1821,5,1816,2.43,1083,747,336,31.02,1806,5,1801,2.43,1092,741,351,32.14,1788,5,1783,2.43,1099,733,366,33.30,,5,,,,,,,,5,,,,,,,,5,,,,,,,,5,,,,,,
"105","00000",12001,198,11803,2.46,6633,4787,1846,27.83,11911,198,11713,2.46,6654,4750,1904,28.61,11877,198,11679,2.46,6668,4736,1932,28.97,11721,198,11523,2.46,6683,4673,2010,30.07,11580,198,11382,2.46,6695,4616,2079,31.05,11475,198,11277,2.46,6707,4573,2134,31.81,,198,,,,,,,,198,,,,,,,,198,,,,,,,,198,,,,,,
"105","72395",386,6,380,2.14,596,177,419,70.30,382,6,376,2.14,596,175,421,70.63,380,6,374,2.14,596,174,422,70.80,374,6,368,2.15,596,171,425,71.30,369,6,363,2.14,596,169,427,71.64,365,6,359,2.14,596,167,429,71.97,,6,,,,,,,,6,,,,,,,,6,,,,,,,,6,,,,,,
"105","12855",218,0,218,2.47,96,88,8,8.33,216,0,216,2.48,96,87,9,9.37,215,0,215,2.47,96,87,9,9.37,211,0,211,2.48,96,85,11,11.45,208,0,208,2.47,96,84,12,12.50,206,0,206,2.48,96,83,13,13.54,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"105","19795",1688,41,1647,2.41,851,683,168,19.74,1676,41,1635,2.41,854,678,176,20.60,1671,41,1630,2.41,856,676,180,21.02,1650,41,1609,2.41,858,667,191,22.26,1630,41,1589,2.41,860,659,201,23.37,1616,41,1575,2.41,862,653,209,24.24,,41,,,,,,,,41,,,,,,,,41,,,,,,,,41,,,,,,
"105","51635",4451,54,4397,2.47,1961,1777,184,9.38,4419,54,4365,2.47,1968,1764,204,10.36,4407,54,4353,2.47,1973,1759,214,10.84,4349,54,4295,2.47,1978,1736,242,12.23,4298,54,4244,2.47,1982,1715,267,13.47,4259,54,4205,2.47,1986,1699,287,14.45,,54,,,,,,,,54,,,,,,,,54,,,,,,,,54,,,,,,
"105","99990",5258,97,5161,2.50,3129,2062,1067,34.10,5218,97,5121,2.50,3140,2046,1094,34.84,5204,97,5107,2.50,3147,2040,1107,35.17,5137,97,5040,2.50,3155,2014,1141,36.16,5075,97,4978,2.50,3161,1989,1172,37.07,5029,97,4932,2.50,3167,1971,1196,37.76,,97,,,,,,,,97,,,,,,,,97,,,,,,,,97,,,,,,
"107","00000",23439,335,23104,2.34,16321,9863,6458,39.56,23234,338,22896,2.34,16349,9772,6577,40.22,23211,305,22906,2.34,16385,9778,6607,40.32,23450,337,23113,2.34,16430,9866,6564,39.95,23852,346,23506,2.34,16487,10033,6454,39.14,24103,333,23770,2.34,16614,10146,6468,38.93,,57,,,,,,,,57,,,,,,,,57,,,,,,,,57,,,,,,
"107","73825",12056,278,11778,2.27,9979,5187,4792,48.02,11949,281,11668,2.27,9994,5138,4856,48.58,11920,248,11672,2.27,10015,5140,4875,48.67,12059,280,11779,2.27,10044,5187,4857,48.35,12270,289,11981,2.27,10080,5276,4804,47.65,12399,276,12123,2.27,10162,5339,4823,47.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"107","86475",427,0,427,2.45,214,174,40,18.69,423,0,423,2.44,214,173,41,19.15,424,0,424,2.45,215,173,42,19.53,429,0,429,2.45,216,175,41,18.98,436,0,436,2.44,217,178,39,17.97,442,0,442,2.45,219,180,39,17.80,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"107","35070",1805,0,1805,2.45,807,735,72,8.92,1794,0,1794,2.45,811,730,81,9.98,1793,0,1793,2.45,812,730,82,10.09,1807,0,1807,2.45,813,736,77,9.47,1840,0,1840,2.45,817,749,68,8.32,1849,0,1849,2.45,818,753,65,7.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"107","55155",883,0,883,2.24,512,393,119,23.24,876,0,876,2.25,513,389,124,24.17,874,0,874,2.24,513,389,124,24.17,877,0,877,2.24,511,390,121,23.67,887,0,887,2.25,510,394,116,22.74,895,0,895,2.24,513,398,115,22.41,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"107","99990",8268,57,8211,2.43,4809,3374,1435,29.83,8192,57,8135,2.43,4817,3342,1475,30.62,8200,57,8143,2.43,4830,3346,1484,30.72,8278,57,8221,2.43,4846,3378,1468,30.29,8419,57,8362,2.43,4863,3436,1427,29.34,8518,57,8461,2.43,4902,3476,1426,29.09,,57,,,,,,,,57,,,,,,,,57,,,,,,,,57,,,,,,
"109","00000",6144,18,6126,2.30,3854,2652,1202,31.18,6198,18,6180,2.30,3889,2680,1209,31.08,6334,18,6316,2.30,3913,2740,1173,29.97,6243,18,6225,2.30,3939,2699,1240,31.48,6194,18,6176,2.30,3973,2678,1295,32.59,6258,18,6240,2.30,4004,2708,1296,32.36,,18,,,,,,,,18,,,,,,,,18,,,,,,,,18,,,,,,
"109","07571",16,0,16,1.60,42,10,32,76.19,16,0,16,1.60,42,10,32,76.19,16,0,16,1.60,42,10,32,76.19,16,0,16,1.60,42,10,32,76.19,16,0,16,1.60,42,10,32,76.19,16,0,16,1.60,42,10,32,76.19,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"109","67005",486,18,468,1.96,345,238,107,31.01,488,18,470,1.96,346,239,107,30.92,495,18,477,1.97,346,242,104,30.05,485,18,467,1.97,346,237,109,31.50,478,18,460,1.97,346,233,113,32.65,480,18,462,1.97,346,234,112,32.36,,18,,,,,,,,18,,,,,,,,18,,,,,,,,18,,,,,,
"109","12855",2015,0,2015,2.85,829,706,123,14.83,2019,0,2019,2.85,829,707,122,14.71,2051,0,2051,2.85,829,719,110,13.26,2008,0,2008,2.85,829,704,125,15.07,1978,0,1978,2.85,829,693,136,16.40,1986,0,1986,2.85,829,696,133,16.04,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"109","18420",144,0,144,2.08,110,69,41,37.27,140,0,140,1.97,111,71,40,36.03,152,0,152,2.00,115,76,39,33.91,147,0,147,2.10,111,70,41,36.93,151,0,151,2.09,117,72,45,38.46,153,0,153,2.09,118,73,45,38.13,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"109","51250",116,0,116,2.27,70,51,19,27.14,116,0,116,2.27,70,51,19,27.14,118,0,118,2.26,70,52,18,25.71,116,0,116,2.27,70,51,19,27.14,114,0,114,2.28,70,50,20,28.57,114,0,114,2.28,70,50,20,28.57,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"109","99990",3367,0,3367,2.13,2458,1578,880,35.80,3419,0,3419,2.13,2491,1602,889,35.68,3502,0,3502,2.13,2511,1641,870,34.64,3471,0,3471,2.13,2541,1627,914,35.97,3457,0,3457,2.13,2569,1620,949,36.94,3509,0,3509,2.13,2599,1645,954,36.70,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"011","00000",6506,2208,4298,2.34,2243,1835,408,18.18,6309,2114,4195,2.34,2243,1791,452,20.15,5782,1686,4096,2.34,2245,1749,496,22.09,5713,1715,3998,2.34,2249,1707,542,24.09,5741,1869,3872,2.34,2249,1653,596,26.50,5841,1907,3934,2.34,2249,1680,569,25.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"035","12387",10403,8,10395,2.96,3637,3505,132,3.62,10538,8,10530,2.96,3651,3550,101,2.76,10699,8,10691,2.96,3664,3605,59,1.61,10802,8,10794,2.96,3671,3639,32,0.87,10906,8,10898,2.96,3672,3672,0,0.00,10956,8,10948,2.98,3672,3672,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"035","12415",48666,543,48123,2.86,17697,16811,886,5.00,49780,523,49257,2.86,17951,17207,744,4.14,50838,523,50315,2.86,18125,17577,548,3.02,52812,539,52273,2.86,18686,18261,425,2.27,54306,539,53767,2.86,19042,18783,259,1.36,56621,539,56082,2.86,19770,19592,178,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"035","04000",117,0,117,2.85,48,41,7,14.58,195,0,195,2.86,79,68,11,13.92,250,0,250,2.84,100,88,12,12.00,275,0,275,2.86,109,96,13,11.92,417,0,417,2.85,164,146,18,10.97,569,0,569,2.85,223,199,24,10.76,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"035","43550",184,0,184,2.27,90,81,9,10.00,185,0,185,2.25,90,82,8,8.88,187,0,187,2.25,90,83,7,7.77,189,0,189,2.25,90,84,6,6.66,191,0,191,2.24,90,85,5,5.55,192,0,192,2.25,90,85,5,5.55,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"035","45255",28,0,28,1.86,17,15,2,11.76,28,0,28,1.86,17,15,2,11.76,29,0,29,1.81,17,16,1,5.88,29,0,29,1.81,17,16,1,5.88,29,0,29,1.81,17,16,1,5.88,29,0,29,1.81,17,16,1,5.88,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"035","45955",10417,0,10417,2.53,4291,4102,189,4.40,11266,0,11266,2.53,4599,4436,163,3.54,11633,0,11633,2.53,4694,4580,114,2.42,12230,0,12230,2.53,4897,4815,82,1.67,13327,0,13327,2.53,5287,5247,40,0.75,13592,0,13592,2.53,5367,5352,15,0.27,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"035","99990",171804,211,171593,2.76,64741,62022,2719,4.19,174264,203,174061,2.76,65081,62914,2167,3.32,177592,206,177386,2.76,65559,64116,1443,2.20,181517,286,181231,2.76,66467,65505,962,1.44,185501,286,185215,2.76,67299,66945,354,0.52,188994,286,188708,2.76,68252,68208,44,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"037","00000",52057,55,52002,2.71,31330,19184,12146,38.76,51673,70,51603,2.71,31387,19035,12352,39.35,51901,70,51831,2.71,31459,19115,12344,39.23,52441,70,52371,2.71,31549,19307,12242,38.80,52945,70,52875,2.71,31671,19490,12181,38.46,53580,70,53510,2.71,31937,19728,12209,38.22,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,
"037","63265",266,0,266,2.27,141,117,24,17.02,263,0,263,2.28,141,115,26,18.43,264,0,264,2.27,141,116,25,17.73,266,0,266,2.27,141,117,24,17.02,269,0,269,2.27,142,118,24,16.90,279,0,279,2.28,147,122,25,17.00,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"037","80040",5288,1,5287,2.03,7231,2596,4635,64.09,5241,1,5240,2.03,7238,2573,4665,64.45,5252,1,5251,2.03,7242,2578,4664,64.40,5299,1,5298,2.03,7259,2601,4658,64.16,5329,1,5328,2.03,7266,2616,4650,63.99,5450,1,5449,2.03,7396,2675,4721,63.83,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,
"037","22200",6491,54,6437,2.95,2418,2177,241,9.96,6449,69,6380,2.95,2420,2158,262,10.82,6469,69,6400,2.95,2424,2165,259,10.68,6515,69,6446,2.95,2425,2180,245,10.10,6582,69,6513,2.95,2439,2203,236,9.67,6674,69,6605,2.95,2462,2234,228,9.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"037","04110",6425,0,6425,2.77,3615,2313,1302,36.01,6374,0,6374,2.77,3622,2295,1327,36.63,6397,0,6397,2.77,3629,2303,1326,36.53,6445,0,6445,2.77,3632,2320,1312,36.12,6493,0,6493,2.77,3642,2338,1304,35.80,6536,0,6536,2.77,3649,2353,1296,35.51,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"037","33695",6475,0,6475,3.22,2212,2008,204,9.22,6447,0,6447,3.22,2224,2000,224,10.07,6520,0,6520,3.22,2246,2022,224,9.97,6687,0,6687,3.22,2288,2074,214,9.35,6813,0,6813,3.22,2320,2113,207,8.92,6927,0,6927,3.22,2348,2149,199,8.47,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"037","04935",2918,0,2918,2.42,1399,1205,194,13.86,2891,0,2891,2.42,1400,1194,206,14.71,2898,0,2898,2.42,1401,1196,205,14.63,2924,0,2924,2.42,1404,1207,197,14.03,2971,0,2971,2.42,1420,1227,193,13.59,3004,0,3004,2.42,1429,1240,189,13.22,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"037","50920",1027,0,1027,2.44,530,420,110,20.75,1025,0,1025,2.44,534,419,115,21.53,1031,0,1031,2.44,536,422,114,21.26,1040,0,1040,2.44,537,425,112,20.85,1046,0,1046,2.44,538,428,110,20.44,1052,0,1052,2.44,539,430,109,20.22,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"037","99990",23167,0,23167,2.77,13784,8348,5436,39.43,22983,0,22983,2.77,13808,8281,5527,40.02,23070,0,23070,2.77,13840,8313,5527,39.93,23265,0,23265,2.77,13863,8383,5480,39.52,23442,0,23442,2.77,13904,8447,5457,39.24,23658,0,23658,2.77,13967,8525,5442,38.96,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"039","00000",23107,73,23034,2.74,8949,8388,561,6.26,23218,73,23145,2.74,8981,8427,554,6.16,23381,73,23308,2.74,9010,8487,523,5.80,23649,73,23576,2.74,9054,8584,470,5.19,24133,73,24060,2.74,9132,8760,372,4.07,24694,73,24621,2.74,9245,8965,280,3.02,,38,,,,,,,,38,,,,,,,,38,,,,,,,,38,,,,,,
"039","70635",618,30,588,2.66,266,221,45,16.91,619,30,589,2.66,266,221,45,16.91,621,30,591,2.66,266,222,44,16.54,625,30,595,2.65,266,224,42,15.78,632,30,602,2.66,266,226,40,15.03,638,30,608,2.65,266,229,37,13.90,,30,,,,,,,,30,,,,,,,,30,,,,,,,,30,,,,,,
"039","23740",1358,0,1358,2.77,531,489,42,7.90,1359,0,1359,2.77,531,489,42,7.90,1364,0,1364,2.77,531,491,40,7.53,1376,0,1376,2.77,532,495,37,6.95,1395,0,1395,2.77,533,502,31,5.81,1412,0,1412,2.77,534,508,26,4.86,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"039","40790",723,35,688,2.45,322,280,42,13.04,724,35,689,2.46,322,280,42,13.04,726,35,691,2.45,322,281,41,12.73,731,35,696,2.45,322,283,39,12.11,739,35,704,2.45,322,287,35,10.86,744,35,709,2.45,321,289,32,9.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"039","99990",20408,8,20400,2.75,7830,7398,432,5.51,20516,8,20508,2.75,7862,7437,425,5.40,20670,8,20662,2.75,7891,7493,398,5.04,20917,8,20909,2.75,7934,7582,352,4.43,21367,8,21359,2.75,8011,7745,266,3.32,21900,8,21892,2.75,8124,7939,185,2.27,,8,,,,,,,,8,,,,,,,,8,,,,,,,,8,,,,,,
"041","00000",627232,19141,608091,2.55,252957,237926,15031,5.94,638619,20241,618378,2.55,253869,241914,11955,4.70,647758,20263,627495,2.55,256313,245442,10871,4.24,657413,20612,636801,2.55,258768,249011,9757,3.77,665792,20706,645086,2.55,261822,252229,9593,3.66,677022,20826,656196,2.55,265131,256525,8606,3.24,,60,,,,,,,,60,,,,,,,,60,,,,,,,,60,,,,,,
"041","57025",2423,3,2420,2.53,1080,956,124,11.48,2489,3,2486,2.53,1087,982,105,9.65,2521,3,2518,2.53,1096,995,101,9.21,2564,3,2561,2.53,1109,1012,97,8.74,2601,3,2598,2.52,1124,1027,97,8.62,2647,3,2644,2.53,1139,1045,94,8.25,,3,,,,,,,,3,,,,,,,,3,,,,,,,,3,,,,,,
"041","62660",123,0,123,2.19,68,56,12,17.64,126,0,126,2.21,68,57,11,16.17,126,0,126,2.21,68,57,11,16.17,127,0,127,2.18,68,58,10,14.70,127,0,127,2.18,68,58,10,14.70,127,0,127,2.18,68,58,10,14.70,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"041","11260",780,0,780,2.51,348,310,38,10.91,798,0,798,2.51,349,317,32,9.16,804,0,804,2.51,350,320,30,8.57,808,0,808,2.51,350,321,29,8.28,809,0,809,2.51,350,322,28,8.00,829,0,829,2.51,357,329,28,7.84,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"041","16000",420716,8537,412179,2.43,179650,169176,10474,5.83,428112,9637,418475,2.43,180117,171760,8357,4.63,433748,9659,424089,2.43,181644,174064,7580,4.17,439340,10008,429332,2.43,182990,176216,6774,3.70,444708,10102,434606,2.43,185035,178381,6654,3.59,451585,10222,441363,2.43,187101,181154,5947,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"041","27865",25888,0,25888,2.96,9382,8738,644,6.86,26577,0,26577,2.96,9440,8971,469,4.96,27208,0,27208,2.96,9617,9184,433,4.50,28056,0,28056,2.96,9868,9470,398,4.03,28488,0,28488,2.96,10009,9616,393,3.92,28968,0,28968,2.96,10134,9778,356,3.51,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,
"041","32650",780,24,756,1.99,557,379,178,31.95,801,24,777,1.99,561,390,171,30.48,807,24,783,1.99,562,393,169,30.07,816,24,792,1.99,566,397,169,29.85,820,24,796,1.99,568,399,169,29.75,823,24,799,1.99,568,401,167,29.40,,24,,,,,,,,24,,,,,,,,24,,,,,,,,24,,,,,,
